wgp_loss, disc_real, disc_fake, gp
-1.504574, -0.890810, -0.768515, 0.154752
-1.540962, -1.476862, -0.099203, 0.035103
-1.474291, -1.259160, -0.220171, 0.005040
-1.317169, -1.587611, 0.130309, 0.140133
-1.339918, -0.365932, -1.021897, 0.047911
-1.308371, 0.153197, -1.484519, 0.022951
-1.540256, -0.362064, -1.239154, 0.060961
-1.467377, -0.627902, -0.890057, 0.050583
-1.432155, -0.443600, -1.039910, 0.051356
-1.529650, -0.138162, -1.410918, 0.019431
-1.439399, 0.075185, -1.635915, 0.121331
-1.665664, -1.188932, -0.568483, 0.091751
-1.423985, -1.205118, -0.251659, 0.032792
-1.277105, -1.051446, -0.294379, 0.068720
-1.396506, -0.374447, -1.077037, 0.054978
-1.439130, -0.332445, -1.170017, 0.063331
-1.584311, -0.896639, -0.693995, 0.006323
-1.537329, -1.607366, -0.073806, 0.143843
-1.282275, -0.308528, -1.029968, 0.056221
-1.458118, 0.135260, -1.631582, 0.038204
-1.334655, -0.393346, -1.011519, 0.070210
-1.439775, -1.083194, -0.372197, 0.015616
-1.521205, -1.600838, -0.007049, 0.086682
-1.388946, -1.246356, -0.271565, 0.128975
-1.346487, -0.556939, -0.794305, 0.004756
-1.216923, -0.999909, -0.263007, 0.045992
-1.427173, -1.246330, -0.238240, 0.057397
-1.500315, -1.060176, -0.521496, 0.081357
-1.164375, -0.821703, -0.400698, 0.058026
-1.394938, -1.012443, -0.406108, 0.023613
-1.513822, -0.609923, -0.984656, 0.080757
-1.507352, -0.474118, -1.046099, 0.012865
-1.579358, -1.011541, -0.786798, 0.218981
-1.235210, -1.338183, 0.093406, 0.009567
-1.396310, -1.427187, 0.007157, 0.023720
-1.538844, -1.760225, 0.108578, 0.112802
-1.291497, -1.232852, -0.114432, 0.055787
-1.553214, -0.460993, -1.100372, 0.008150
-1.304124, -0.595010, -0.773174, 0.064060
-1.569991, -1.490265, -0.156722, 0.076996
-1.543379, -1.673178, 0.038244, 0.091554
-1.464821, -1.250752, -0.238994, 0.024925
-1.353705, -1.144967, -0.356448, 0.147710
-1.268900, -0.912629, -0.357293, 0.001022
-1.491019, -0.809963, -0.735398, 0.054342
-1.515193, -1.135326, -0.586770, 0.206903
-1.494274, -1.130469, -0.382671, 0.018866
-1.539903, -1.027502, -0.560260, 0.047859
-1.228011, -0.933482, -0.366293, 0.071764
-1.514232, -0.807351, -0.725667, 0.018786
-1.470964, -0.844899, -0.657766, 0.031701
-1.590722, -1.414496, -0.265307, 0.089081
-1.318157, -1.014281, -0.457084, 0.153208
-1.372933, -0.835958, -0.537099, 0.000124
-1.440404, -1.506287, -0.038280, 0.104163
-1.525230, -2.112443, 0.541457, 0.045756
-1.442529, -2.119718, 0.631250, 0.045939
-1.654722, -2.564537, 0.833687, 0.076128
-1.360600, -2.694366, 1.242422, 0.091344
-1.400810, -1.601191, 0.195611, 0.004770
-1.479925, -1.758240, 0.232928, 0.045386
-1.466999, -1.869975, 0.266213, 0.136763
-1.287394, -1.612052, 0.293005, 0.031653
-1.599071, -1.613100, -0.004992, 0.019021
-1.420274, -1.739279, 0.209608, 0.109398
-1.567736, -1.452553, -0.176384, 0.061201
-1.352890, -1.111650, -0.295105, 0.053865
-1.602523, -1.996797, 0.251082, 0.143192
-1.491595, -1.002793, -0.495862, 0.007060
-1.536222, -0.665000, -0.978306, 0.107085
-1.552842, -0.740711, -0.852715, 0.040584
-1.541291, -1.660930, 0.059825, 0.059815
-1.592965, -1.857763, 0.197665, 0.067132
-1.349609, -1.574203, 0.158595, 0.065999
-1.219878, -0.564054, -0.692631, 0.036807
-1.209725, -0.403280, -0.819047, 0.012602
-1.491070, -1.142474, -0.432945, 0.084350
-1.473177, -1.413001, -0.126925, 0.066749
-1.304660, -1.286144, -0.040409, 0.021893
-1.343657, -0.761913, -0.628864, 0.047121
-1.362709, -0.371783, -1.054734, 0.063808
-1.485615, -0.980829, -0.536913, 0.032127
-1.602039, -0.889492, -0.744534, 0.031987
-1.228721, -0.896166, -0.443275, 0.110720
-1.533387, -1.422623, -0.147033, 0.036269
-1.551383, -1.569078, -0.128249, 0.145944
-1.519217, -0.431731, -1.087616, 0.000131
-1.504250, -0.303391, -1.312409, 0.111550
-1.260794, -0.278882, -1.079002, 0.097090
-1.525347, -1.163311, -0.371238, 0.009202
-1.425031, -1.587970, 0.047639, 0.115300
-1.643675, -1.445994, -0.220393, 0.022711
-1.409963, -1.246867, -0.204646, 0.041550
-1.422203, -1.385233, -0.130528, 0.093559
-1.240983, -0.854174, -0.406283, 0.019474
-1.291226, -1.300422, -0.029225, 0.038421
-1.599399, -2.031587, 0.360724, 0.071463
-1.502838, -2.301387, 0.679384, 0.119165
-1.252316, -1.152616, -0.099702, 0.000002
-1.367854, -0.674097, -0.748318, 0.054561
-1.519055, -1.014885, -0.559177, 0.055007
-1.366971, -0.392805, -1.126708, 0.152543
-1.735975, -2.071138, 0.306576, 0.028587
-1.103021, -2.653055, 1.376745, 0.173289
-1.394765, -0.994097, -0.401108, 0.000440
-1.502132, -0.636288, -0.947236, 0.081393
-1.653337, -0.890974, -0.823508, 0.061145
-1.574035, -1.850665, 0.216734, 0.059896
-1.272385, -2.145149, 0.822063, 0.050701
-1.452354, -1.679464, 0.191588, 0.035522
-1.500694, -1.303274, -0.313782, 0.116362
-1.568000, -1.332752, -0.274493, 0.039245
-1.432465, -1.756144, 0.299194, 0.024485
-1.191389, -2.056337, 0.679386, 0.185562
-1.343150, -0.857183, -0.485979, 0.000011
-1.584986, -0.740461, -0.869664, 0.025139
-1.457627, -0.955174, -0.723622, 0.221170
-1.389748, -0.893304, -0.508177, 0.011733
-1.384752, -1.025518, -0.370078, 0.010844
-1.340858, -1.288647, -0.130554, 0.078343
-1.581585, -0.942502, -0.706371, 0.067288
-1.657305, -0.837073, -0.881538, 0.061306
-1.483270, -0.816241, -0.768205, 0.101177
-1.519719, -0.946544, -0.607958, 0.034784
-1.572261, -0.901996, -0.736099, 0.065834
-1.593991, -0.417995, -1.219717, 0.043720
-1.461782, -0.484104, -1.121960, 0.144282
-1.440341, -0.461450, -0.979001, 0.000110
-1.055486, 0.049729, -1.224296, 0.119081
-1.512692, -0.652806, -0.895412, 0.035525
-1.283826, -1.015151, -0.291236, 0.022561
-1.508845, -1.826901, 0.156077, 0.161979
-1.462366, -1.384924, -0.126353, 0.048912
-1.314584, -0.984571, -0.331871, 0.001858
-1.262577, -0.413813, -0.878154, 0.029389
-1.458719, 0.226270, -1.842749, 0.157759
-1.419851, -0.385786, -1.071273, 0.037208
-1.421041, -0.256866, -1.213831, 0.049656
-1.500644, -0.284343, -1.255721, 0.039420
-1.449212, -0.406726, -1.067397, 0.024911
-1.591828, -0.461021, -1.220400, 0.089593
-1.464189, -0.304784, -1.284437, 0.125032
-1.679326, -0.524934, -1.217495, 0.063103
-1.527432, -1.024813, -0.556715, 0.054097
-1.448614, -1.564202, 0.061934, 0.053654
-1.429423, -1.688804, 0.192287, 0.067095
-1.522501, -1.222008, -0.331018, 0.030525
-1.339781, -0.614394, -0.799290, 0.073904
-1.273266, -0.909860, -0.441436, 0.078030
-1.278616, -0.754035, -0.525667, 0.001085
-1.519930, -1.762967, 0.036421, 0.206617
-1.652075, -0.927185, -0.730006, 0.005116
-1.222134, -0.615335, -0.704341, 0.097542
-1.264513, -0.605372, -0.708585, 0.049445
-1.534352, -0.245253, -1.296406, 0.007307
-1.608361, -0.851324, -0.861752, 0.104714
-1.380507, -1.647287, 0.196827, 0.069953
-1.623722, -2.513511, 0.817100, 0.072689
-1.205397, -1.726562, 0.499607, 0.021559
-1.461360, -0.660513, -0.816662, 0.015815
-1.343437, -0.433484, -1.049063, 0.139110
-1.509484, -0.845009, -0.681502, 0.017027
-1.467890, -0.965395, -0.558885, 0.056391
-1.391360, -0.677320, -0.738967, 0.024926
-1.275720, 0.010296, -1.347689, 0.061673
-1.353089, 0.117628, -1.503994, 0.033277
-1.389031, -0.746952, -0.727018, 0.084939
-1.420821, -1.098001, -0.389326, 0.066506
-1.460474, -1.258826, -0.243220, 0.041571
-1.349702, -0.743191, -0.644462, 0.037951
-1.456318, -0.575862, -0.936139, 0.055682
-1.486582, -0.352887, -1.260369, 0.126674
-1.617521, -0.129577, -1.535161, 0.047217
-1.277563, -0.880046, -0.412605, 0.015088
-1.346392, -1.362599, -0.083190, 0.099397
-1.413553, -1.375746, -0.064721, 0.026915
-1.503648, -1.302564, -0.258367, 0.057283
-1.492836, -0.964887, -0.592438, 0.064489
-1.470756, -0.552743, -0.942002, 0.023988
-1.385758, -0.889500, -0.592275, 0.096017
-1.322827, -0.554219, -0.790747, 0.022139
-1.411717, -0.423013, -1.019510, 0.030807
-1.531454, -1.683593, 0.062867, 0.089272
-1.486994, -1.915652, 0.257006, 0.171653
-1.291720, -0.606628, -0.704061, 0.018969
-1.584785, -0.422094, -1.186836, 0.024145
-1.314272, -1.096592, -0.621778, 0.404099
-1.533253, -0.137546, -1.403814, 0.008107
-1.585646, -0.459147, -1.138773, 0.012274
-1.475389, -1.239316, -0.390479, 0.154406
-1.763306, -1.250243, -0.531739, 0.018676
-1.429693, -1.062152, -0.464068, 0.096527
-1.437252, -0.647614, -0.860829, 0.071191
-1.486991, -1.114169, -0.434487, 0.061664
-1.532355, -1.581019, 0.031709, 0.016955
-1.397293, -1.493102, -0.022642, 0.118451
-1.522754, -0.934924, -0.589602, 0.001772
-1.582742, -1.127831, -0.635238, 0.180327
-1.321344, -0.871114, -0.550620, 0.100391
-1.306717, -0.716956, -0.600983, 0.011222
-1.426918, -0.862773, -0.575289, 0.011144
-1.336421, -1.569517, 0.041518, 0.191578
-1.258924, -1.439497, 0.174405, 0.006169
-1.178462, -1.871248, 0.573263, 0.119523
-1.259011, -0.647284, -0.619107, 0.007380
-1.392858, -0.316088, -1.156275, 0.079505
-1.379849, -0.911462, -0.533497, 0.065111
-1.513037, -0.825640, -0.690972, 0.003575
-1.339902, -0.900964, -0.618621, 0.179683
-1.526329, -0.466435, -1.081566, 0.021671
-1.415101, -0.555258, -0.890154, 0.030312
-1.630018, -1.396142, -0.310633, 0.076758
-1.290850, -1.936531, 0.556698, 0.088983
-1.311604, -1.233549, -0.125539, 0.047485
-1.508695, -0.774041, -0.753365, 0.018710
-1.614506, -0.019220, -1.683089, 0.087803
-1.633507, -0.328650, -1.415987, 0.111129
-1.627405, -0.771978, -0.886959, 0.031532
-1.484955, -0.708262, -0.820808, 0.044114
-1.523065, -1.194185, -0.464838, 0.135958
-1.485328, -0.936378, -0.599758, 0.050807
-1.565840, -1.420453, -0.172553, 0.027165
-1.661179, -1.398707, -0.345162, 0.082689
-1.229354, -0.525115, -0.742715, 0.038476
-1.542652, -0.786098, -0.817504, 0.060950
-1.439415, -2.046537, 0.460777, 0.146345
-1.401190, -2.390906, 0.981777, 0.007939
-1.430679, -2.898815, 1.401873, 0.066263
-1.361943, -2.238890, 0.848965, 0.027982
-1.420968, -1.738934, 0.276389, 0.041577
-1.421193, -1.721480, 0.231372, 0.068915
-1.455962, -1.795753, 0.191421, 0.148370
-1.445532, -1.350554, -0.094978, 0.000000
-1.632036, -2.293792, 0.574705, 0.087052
-1.477391, -2.100887, 0.521248, 0.102249
-1.457397, -1.737106, 0.266758, 0.012951
-1.377856, -1.806607, 0.329636, 0.099116
-1.558979, -1.488059, -0.110226, 0.039306
-1.443820, -1.371893, -0.126740, 0.054813
-1.572050, -1.534719, -0.073127, 0.035796
-1.349025, -1.420830, 0.041834, 0.029971
-1.449725, -1.643286, 0.080951, 0.112609
-1.446827, -2.089841, 0.531603, 0.111412
-1.463991, -1.535547, 0.064347, 0.007210
-1.321555, -0.933165, -0.433261, 0.044871
-1.350526, -0.984611, -0.388799, 0.022884
-1.424297, -1.395493, -0.160806, 0.132002
-1.574339, -1.075477, -0.528865, 0.030002
-1.288155, -1.213181, -0.163123, 0.088148
-1.369425, -0.365955, -1.010700, 0.007230
-1.374141, -0.585608, -0.851440, 0.062907
-1.571806, -0.830457, -0.795693, 0.054344
-1.191897, -1.019578, -0.301162, 0.128843
-1.330261, -1.090356, -0.253713, 0.013808
-1.319183, -0.478862, -0.895812, 0.055491
-1.335245, -0.689807, -0.719960, 0.074522
-1.361356, -0.911069, -0.455997, 0.005710
-1.428088, -1.214437, -0.264173, 0.050521
-1.419623, -1.578756, 0.123102, 0.036031
-1.478107, -1.865725, 0.191507, 0.196111
-1.441101, -1.320725, -0.125581, 0.005205
-1.292112, -1.231907, -0.138429, 0.078224
-1.406161, -1.149273, -0.288077, 0.031189
-1.333335, -0.736396, -0.634229, 0.037290
-1.233418, -0.751206, -0.541273, 0.059060
-1.537368, -1.255330, -0.361117, 0.079080
-1.372302, -1.198741, -0.196747, 0.023187
-1.559272, -1.686529, 0.049866, 0.077392
-1.290800, -1.742475, 0.408013, 0.043662
-1.316787, -1.639938, 0.311308, 0.011843
-1.427293, -1.148641, -0.384522, 0.105870
-1.431942, -0.497352, -0.980437, 0.045846
-1.650270, -1.200012, -0.561888, 0.111630
-1.377856, -0.670578, -0.711398, 0.004120
-1.403270, -1.382872, -0.093448, 0.073050
-1.313554, -1.328220, -0.177181, 0.191847
-1.396295, -0.227653, -1.170721, 0.002079
-1.460022, 0.035454, -1.519901, 0.024425
-1.294522, -0.618416, -0.803336, 0.127230
-1.435735, -1.195086, -0.280377, 0.039728
-1.315820, -1.888986, 0.495377, 0.077789
-1.529007, -1.445971, -0.113251, 0.030214
-1.629756, -0.678408, -0.991386, 0.040038
-1.464075, -0.598377, -0.934826, 0.069128
-1.454783, -1.185579, -0.370411, 0.101206
-1.449680, -1.294086, -0.184862, 0.029269
-1.639549, -1.844922, 0.113511, 0.091862
-1.589713, -1.419353, -0.215377, 0.045017
-1.475925, -1.710867, 0.158886, 0.076056
-1.419082, -1.694426, 0.254886, 0.020458
-1.475611, -1.699435, 0.130093, 0.093731
-1.405397, -1.250043, -0.207540, 0.052187
-1.456717, -0.657386, -0.829036, 0.029705
-1.395719, -0.376103, -1.072286, 0.052669
-1.424710, -0.809696, -0.708990, 0.093976
-1.397699, -1.102315, -0.353672, 0.058289
-1.456580, -0.358758, -1.098023, 0.000201
-1.510462, -0.604326, -1.078146, 0.172010
-1.560559, -1.178267, -0.441969, 0.059677
-1.388235, -1.754383, 0.261355, 0.104793
-1.337479, -1.144176, -0.193358, 0.000055
-1.488757, -1.041899, -0.497244, 0.050386
-1.516224, -1.508420, -0.169991, 0.162187
-1.512565, -1.550142, -0.029447, 0.067024
-1.360802, -1.195580, -0.165249, 0.000027
-1.431603, -0.916125, -0.575393, 0.059915
-1.405005, -0.881268, -0.626687, 0.102950
-1.444007, -1.283636, -0.183427, 0.023056
-1.454762, -2.288455, 0.667232, 0.166462
-1.376521, -1.028762, -0.349437, 0.001678
-1.555876, -0.258237, -1.334826, 0.037187
-1.553264, -0.513061, -1.120748, 0.080545
-1.425792, -1.370359, -0.131106, 0.075674
-1.410915, -1.799060, 0.342214, 0.045931
-1.416842, -1.728916, 0.258222, 0.053853
-1.516906, -1.212297, -0.332635, 0.028027
-1.263457, -1.245989, -0.144343, 0.126875
-1.443921, -0.828491, -0.645069, 0.029639
-1.274871, -0.394570, -0.908071, 0.027769
-1.301156, -0.515362, -0.825787, 0.039993
-1.386039, -1.124836, -0.354056, 0.092853
-1.457721, -1.268083, -0.229472, 0.039834
-1.473107, -1.388298, -0.123510, 0.038700
-1.392072, -1.326100, -0.140558, 0.074586
-1.409828, -1.553821, 0.121093, 0.022900
-1.549290, -1.645383, 0.030013, 0.066080
-1.524338, -1.839466, 0.212011, 0.103118
-1.610312, -1.385487, -0.267941, 0.043117
-1.495054, -1.692698, 0.133504, 0.064140
-1.378894, -1.428435, 0.011561, 0.037981
-1.674075, -1.683885, -0.092513, 0.102323
-1.457231, -1.157146, -0.353929, 0.053843
-1.646616, -0.894873, -0.763199, 0.011456
-1.197174, -0.323031, -0.977387, 0.103244
-1.369899, -0.235732, -1.196872, 0.062705
-1.423771, -0.732560, -0.731010, 0.039798
-1.511850, -0.733291, -0.864690, 0.086132
-1.567701, -0.413294, -1.174355, 0.019949
-1.260743, -0.854411, -0.592149, 0.185817
-1.243502, -0.599036, -0.660262, 0.015796
-1.431841, -0.743371, -0.828365, 0.139896
-1.394681, -0.814079, -0.645056, 0.064453
-1.466520, -0.443195, -1.099829, 0.076503
-1.273301, -0.052890, -1.231743, 0.011332
-1.511243, -0.205582, -1.356756, 0.051096
-1.671366, -1.158235, -0.586112, 0.072981
-1.496921, -1.962713, 0.323500, 0.142292
-1.404561, -1.103382, -0.322048, 0.020868
-1.227954, -1.121601, -0.132056, 0.025703
-1.336284, -0.713311, -0.692428, 0.069455
-1.587065, -1.103015, -0.528816, 0.044766
-1.539673, -1.582957, -0.041759, 0.085044
-1.530803, -2.203559, 0.607601, 0.065155
-1.310185, -2.049457, 0.706373, 0.032899
-1.364051, -1.647978, 0.242838, 0.041089
-1.553755, -1.566879, -0.014957, 0.028081
-1.279715, -0.865794, -0.531717, 0.117797
-1.427822, -0.514609, -0.931712, 0.018499
-1.235432, -0.811906, -0.436300, 0.012774
-1.495028, -1.775309, 0.207486, 0.072794
-1.298801, -1.950743, 0.415703, 0.236239
-1.388177, -0.805429, -0.596609, 0.013861
-1.240134, -0.752564, -0.503208, 0.015637
-1.168385, -1.393612, 0.067266, 0.157961
-1.403454, -1.251554, -0.220292, 0.068392
-1.510337, -1.505746, -0.070794, 0.066203
-1.515120, -1.110868, -0.404421, 0.000169
-1.518679, -1.747543, 0.133776, 0.095087
-1.536845, -1.736205, 0.116268, 0.083092
-1.672519, -1.246449, -0.488860, 0.062790
-1.560302, -1.468415, -0.277158, 0.185270
-1.681858, -1.925611, 0.216614, 0.027138
-1.616248, -2.326605, 0.579913, 0.130443
-1.336089, -1.264991, -0.071773, 0.000675
-1.475430, -0.978608, -0.549418, 0.052595
-1.375074, -0.585937, -0.832547, 0.043410
-1.423282, -0.341601, -1.208491, 0.126810
-1.430983, -0.657206, -0.795742, 0.021966
-1.253289, -1.083150, -0.256652, 0.086512
-1.239833, -0.814238, -0.437458, 0.011863
-1.421592, -0.879078, -0.618161, 0.075648
-1.594956, -0.964165, -0.639595, 0.008804
-1.490062, -2.032534, 0.380397, 0.162075
-1.344425, -1.776260, 0.336145, 0.095690
-1.461851, -1.452343, -0.010253, 0.000745
-1.546654, -1.631300, -0.031872, 0.116518
-1.533886, -1.465394, -0.171583, 0.103092
-1.485096, -1.638649, 0.135294, 0.018259
-1.332454, -1.789018, 0.409866, 0.046698
-1.454091, -1.385962, -0.126018, 0.057888
-1.456183, -1.286042, -0.229943, 0.059802
-1.551346, -1.595312, -0.112686, 0.156653
-1.524217, -1.744213, 0.212108, 0.007888
-1.270554, -1.410783, 0.092616, 0.047613
-1.381425, -1.789355, 0.342178, 0.065751
-1.537290, -1.431826, -0.170007, 0.064544
-1.355294, -0.614135, -0.813179, 0.072019
-1.449844, -0.934438, -0.525810, 0.010403
-1.268711, -1.276471, -0.065086, 0.072846
-1.432498, -0.882780, -0.579591, 0.029873
-1.423083, -0.914076, -0.566060, 0.057053
-1.403557, -1.353085, -0.149453, 0.098982
-1.370444, -0.699781, -0.730490, 0.059827
-1.608782, -0.136024, -1.473793, 0.001034
-1.427422, 0.208394, -1.743326, 0.107510
-1.404465, 0.306713, -1.890365, 0.179186
-1.251827, 0.390279, -1.645443, 0.003337
-1.506605, 0.070007, -1.660472, 0.083861
-1.390230, -0.599501, -0.852412, 0.061683
-1.431139, -1.176533, -0.309861, 0.055255
-1.541731, -1.206401, -0.374637, 0.039307
-1.482692, -1.027855, -0.509878, 0.055041
-1.472555, -0.781772, -0.743652, 0.052869
-1.413145, -0.247652, -1.214343, 0.048850
-1.465873, -0.717321, -0.801209, 0.052656
-1.381896, -1.779599, 0.302695, 0.095008
-1.472131, -1.223524, -0.252571, 0.003964
-1.399495, -1.209506, -0.281749, 0.091760
-1.378901, -1.515315, 0.079149, 0.057265
-1.270551, -1.672571, 0.359091, 0.042929
-1.423024, -1.915747, 0.382038, 0.110686
-1.537329, -1.319508, -0.223018, 0.005197
-1.462007, -0.905853, -0.697201, 0.141047
-1.476332, -1.080735, -0.445946, 0.050349
-1.491859, -1.189585, -0.316195, 0.013922
-1.338736, -0.666584, -0.739929, 0.067776
-1.539613, -0.958280, -0.654000, 0.072668
-1.487002, -0.951687, -0.587522, 0.052208
-1.251092, -1.325323, 0.025250, 0.048980
-1.489119, -1.565941, 0.019658, 0.057164
-1.618505, -1.142541, -0.523122, 0.047158
-1.355117, -1.528793, 0.084482, 0.089194
-1.568654, -1.585152, -0.003304, 0.019803
-1.480241, -2.063394, 0.465628, 0.117525
-1.407305, -1.514720, 0.082239, 0.025176
-1.505151, -1.364538, -0.217987, 0.077374
-1.327110, -0.643169, -0.692986, 0.009046
-1.387630, -0.372522, -1.099212, 0.084104
-1.291066, -1.182860, -0.215900, 0.107694
-1.533492, -1.860930, 0.305088, 0.022349
-1.514433, -2.862005, 1.012311, 0.335262
-1.289283, -0.211348, -1.119628, 0.041693
-1.543811, 0.226584, -1.778468, 0.008073
-1.305724, 0.490594, -2.078718, 0.282400
-1.556446, -0.483885, -1.143737, 0.071177
-1.326382, -0.846487, -0.496032, 0.016136
-1.528216, -1.411223, -0.239022, 0.122029
-1.594405, -0.754074, -0.856633, 0.016302
-1.579768, -0.705375, -0.910146, 0.035753
-1.359000, -0.538780, -0.916991, 0.096771
-1.453850, -0.678039, -0.825635, 0.049825
-1.295510, -0.261871, -1.117336, 0.083697
-1.508527, -0.272845, -1.239904, 0.004222
-1.312095, -0.237627, -1.119869, 0.045401
-1.178547, -1.099490, -0.167365, 0.088307
-1.429716, -1.527375, 0.067242, 0.030417
-1.575628, -1.997013, 0.381717, 0.039667
-1.378176, -2.410712, 0.859656, 0.172880
-1.338875, -1.513190, 0.173786, 0.000529
-1.371102, -2.020077, 0.569461, 0.079514
-1.352396, -2.203231, 0.808188, 0.042646
-1.406284, -1.732435, 0.304966, 0.021185
-1.575751, -1.716330, -0.015900, 0.156478
-1.253677, -1.549967, 0.282821, 0.013469
-1.579658, -1.517476, -0.084817, 0.022635
-1.331756, -1.521668, 0.041924, 0.147987
-1.383464, -1.308333, -0.082719, 0.007588
-1.578082, -1.504819, -0.199738, 0.126474
-1.456689, -1.861014, 0.382557, 0.021768
-1.584895, -2.095074, 0.445036, 0.065143
-1.510607, -1.402430, -0.170799, 0.062622
-1.592198, -1.747519, 0.120947, 0.034374
-1.526122, -2.152585, 0.434373, 0.192090
-1.322533, -0.989375, -0.333368, 0.000209
-1.476998, -1.287290, -0.249745, 0.060037
-1.448264, -1.030601, -0.505998, 0.088335
-1.515903, -1.640124, 0.011857, 0.112364
-1.408118, -1.497270, 0.076498, 0.012654
-1.313962, -1.497574, 0.147907, 0.035706
-1.382252, -0.697304, -0.733737, 0.048788
-1.411160, -0.453161, -1.026969, 0.068970
-1.420882, -1.092150, -0.376895, 0.048163
-1.498253, -1.558139, -0.049013, 0.108899
-1.284123, -1.514640, 0.221311, 0.009206
-1.613541, -1.851572, 0.138233, 0.099798
-1.387858, -1.846678, 0.318479, 0.140341
-1.499148, -0.596229, -0.903223, 0.000303
-1.454533, -0.502082, -1.030627, 0.078176
-1.550725, -1.119476, -0.512960, 0.081711
-1.574642, -1.502560, -0.146249, 0.074167
-1.319500, -1.117142, -0.275351, 0.072992
-1.533950, -0.129667, -1.434880, 0.030597
-1.494956, -0.100575, -1.450778, 0.056397
-1.353803, -0.612282, -0.765802, 0.024282
-1.319867, -1.280447, -0.136954, 0.097535
-1.382373, -0.966612, -0.440872, 0.025111
-1.523820, -0.672832, -0.916549, 0.065561
-1.331565, -0.702268, -0.641092, 0.011795
-1.472884, -1.449310, -0.124850, 0.101276
-1.405546, -1.386106, -0.069015, 0.049575
-1.420329, -0.912697, -0.516527, 0.008894
-1.494901, -0.682708, -0.885228, 0.073034
-1.690094, -0.909271, -0.876282, 0.095458
-1.468777, -1.470095, -0.083544, 0.084862
-1.458409, -1.604964, 0.131875, 0.014681
-1.608949, -1.602386, -0.081600, 0.075037
-1.794011, -1.818074, -0.093878, 0.117941
-1.495662, -1.422476, -0.142933, 0.069746
-1.451114, -0.947052, -0.536609, 0.032548
-1.455475, -1.750464, 0.120997, 0.173992
-1.283546, -0.489129, -0.796758, 0.002341
-1.502703, -0.776044, -0.763619, 0.036960
-1.349730, -0.977297, -0.522724, 0.150291
-1.285169, -2.093109, 0.738798, 0.069142
-1.307267, -2.158210, 0.832014, 0.018929
-1.355829, -1.889492, 0.507669, 0.025995
-1.267496, -1.484437, 0.174504, 0.042436
-1.592467, -1.261465, -0.344634, 0.013633
-1.422882, -1.644575, 0.064135, 0.157558
-1.422970, -1.696119, 0.156806, 0.116343
-1.474601, -1.405299, -0.089455, 0.020154
-1.503430, -1.391508, -0.127602, 0.015680
-1.493541, -1.199397, -0.383623, 0.089480
-1.583585, -0.957665, -0.719842, 0.093923
-1.566892, -0.847374, -0.753794, 0.034276
-1.729529, -1.521082, -0.369910, 0.161463
-1.438033, -0.511229, -0.963660, 0.036856
-1.559757, -0.346259, -1.223074, 0.009576
-1.136729, -0.595011, -0.681767, 0.140050
-1.232337, -0.922833, -0.332574, 0.023070
-1.152495, -1.150762, -0.034767, 0.033035
-1.419180, -1.034795, -0.423165, 0.038779
-1.494340, -1.150259, -0.382277, 0.038196
-1.299187, -0.911347, -0.436714, 0.048873
-1.174006, -0.686126, -0.553196, 0.065316
-1.485269, -0.906891, -0.598880, 0.020502
-1.540458, -1.202918, -0.462240, 0.124700
-1.414451, -0.687872, -0.749836, 0.023257
-1.216870, -0.459071, -0.772058, 0.014259
-1.478538, -0.794045, -0.767755, 0.083262
-1.250164, -0.891191, -0.470060, 0.111087
-1.622606, -0.898127, -0.733941, 0.009462
-1.514357, -1.716235, 0.087204, 0.114673
-1.443386, -1.806376, 0.348327, 0.014663
-1.486326, -1.548254, 0.002261, 0.059667
-1.556934, -0.817438, -0.798675, 0.059180
-1.630608, -0.802083, -0.953186, 0.124661
-1.616121, -1.413261, -0.223030, 0.020170
-1.359676, -2.144461, 0.687767, 0.097017
-1.309534, -1.781989, 0.456260, 0.016195
-1.453385, -1.775548, 0.267367, 0.054795
-1.439756, -1.344206, -0.142538, 0.046989
-1.362602, -1.572670, 0.114618, 0.095450
-1.219494, -1.123112, -0.106067, 0.009686
-1.201759, -1.738986, 0.438690, 0.098537
-1.437194, -2.066936, 0.577926, 0.051816
-1.258688, -2.009580, 0.699346, 0.051545
-1.384007, -1.469418, 0.062971, 0.022440
-1.405174, -1.104034, -0.353433, 0.052293
-1.381203, -0.379872, -1.057719, 0.056389
-1.362048, -0.882862, -0.551113, 0.071928
-1.502568, -1.395215, -0.119104, 0.011750
-1.350290, -1.949600, 0.479175, 0.120135
-1.307188, -0.842526, -0.478807, 0.014145
-1.362953, -0.482195, -0.891031, 0.010272
-1.394547, -0.338920, -1.170394, 0.114767
-1.479993, -0.851037, -0.710629, 0.081673
-1.449445, -1.909621, 0.377793, 0.082383
-1.344697, -1.429086, 0.083357, 0.001032
-1.250838, -1.211657, -0.152916, 0.113736
-1.363448, -0.804506, -0.574437, 0.015494
-1.528451, -1.245001, -0.332989, 0.049540
-1.148241, -1.158288, -0.114849, 0.124896
-1.292965, -1.088492, -0.230766, 0.026293
-1.274564, -0.741987, -0.543113, 0.010537
-1.302394, -0.321367, -1.053166, 0.072139
-1.418639, -0.609039, -0.935693, 0.126093
-1.458141, -1.012414, -0.461674, 0.015948
-1.381973, -1.110250, -0.345528, 0.073805
-1.454436, -0.403093, -1.085210, 0.033867
-1.318393, -0.443598, -0.918206, 0.043411
-1.501583, -0.302923, -1.253602, 0.054943
